dmu_id,period,input_name,input_value
Entity_84,2025-07-31,concern_count_log,7.7057128238944275
Entity_79,2025-07-31,concern_count_log,8.034631032923107
Entity_81,2025-07-31,concern_count_log,7.919719760924575
Entity_112,2025-07-31,concern_count_log,8.028129059431759
Entity_61,2025-07-31,concern_count_log,7.24850407237061
Entity_68,2025-07-31,concern_count_log,7.453561871643373
Entity_46,2025-07-31,concern_count_log,7.447751280047908
Entity_111,2025-07-31,concern_count_log,7.542213463193403
Entity_108,2025-07-31,concern_count_log,7.262628600974241
Entity_89,2025-07-31,concern_count_log,7.853993087224244
Entity_19,2025-07-31,concern_count_log,6.814542897259958
Entity_15,2025-07-31,concern_count_log,7.937731775260109
Entity_48,2025-07-31,concern_count_log,7.307202314764738
Entity_119,2025-07-31,concern_count_log,7.421177528595393
Entity_72,2025-07-31,concern_count_log,7.336936913707618
Entity_85,2025-07-31,concern_count_log,7.905072849498666
Entity_76,2025-07-31,concern_count_log,7.943072717277933
Entity_64,2025-07-31,concern_count_log,7.504391559161238
Entity_34,2025-07-31,concern_count_log,8.193123721512068
Entity_30,2025-07-31,concern_count_log,6.985641817639208
Entity_107,2025-07-31,concern_count_log,7.939515260662406
Entity_97,2025-07-31,concern_count_log,8.848078421168667
Entity_65,2025-07-31,concern_count_log,7.7752758464868625
Entity_121,2025-07-31,concern_count_log,8.010027528481734
Entity_106,2025-07-31,concern_count_log,8.193123721512068
Entity_20,2025-07-31,concern_count_log,8.441607204459642
Entity_75,2025-07-31,concern_count_log,8.360773272144936
Entity_117,2025-07-31,concern_count_log,7.531552381407289
Entity_100,2025-07-31,concern_count_log,8.374707543119483
Entity_10,2025-07-31,concern_count_log,7.86940171257709
Entity_109,2025-07-31,concern_count_log,8.567125560164447
Entity_17,2025-07-31,concern_count_log,7.5126175446745105
Entity_36,2025-07-31,concern_count_log,7.252053951852813
Entity_90,2025-07-31,concern_count_log,7.606387389772652
Entity_94,2025-07-31,concern_count_log,7.353081920515432
Entity_56,2025-07-31,concern_count_log,6.293419278846481
Entity_28,2025-07-31,concern_count_log,7.630946580890459
Entity_45,2025-07-31,concern_count_log,8.055475141757274
Entity_83,2025-07-31,concern_count_log,7.441906728051625
Entity_39,2025-07-31,concern_count_log,7.24850407237061
Entity_113,2025-07-31,concern_count_log,8.066521490469993
Entity_18,2025-11-30,concern_count_log,6.90875477931522
Entity_101,2025-11-30,concern_count_log,7.290292882446597
Entity_104,2025-11-30,concern_count_log,7.886457270977689
Entity_69,2025-11-30,concern_count_log,7.381501894506707
Entity_3,2025-11-30,concern_count_log,8.12740456269308
Entity_47,2025-11-30,concern_count_log,7.996653875462607
Entity_73,2025-11-30,concern_count_log,7.764720544771477
Entity_57,2025-11-30,concern_count_log,7.453561871643373
Entity_66,2025-11-30,concern_count_log,7.507141079727608
Entity_40,2025-11-30,concern_count_log,7.2868764117507
Entity_8,2025-11-30,concern_count_log,7.814399633804487
Entity_13,2025-11-30,concern_count_log,7.764720544771477
Entity_26,2025-11-30,concern_count_log,7.436027816351848
Entity_67,2025-11-30,concern_count_log,7.555381944240273
Entity_118,2025-11-30,concern_count_log,7.24850407237061
Entity_27,2025-11-30,concern_count_log,8.108021221376747
Entity_53,2025-11-30,concern_count_log,7.090909822079984
Entity_70,2025-11-30,concern_count_log,7.375255778009754
Entity_11,2025-11-30,concern_count_log,7.919719760924575
Entity_63,2025-11-30,concern_count_log,7.111512116496157
Entity_103,2025-11-30,concern_count_log,7.611347717403621
Entity_33,2025-11-30,concern_count_log,6.803505257608338
Entity_105,2025-11-30,concern_count_log,8.137688184977605
Entity_31,2025-11-30,concern_count_log,7.844240718141811
Entity_42,2025-11-30,concern_count_log,8.388450315523512
Entity_5,2025-11-30,concern_count_log,7.86940171257709
Entity_62,2025-11-30,concern_count_log,7.441906728051625
Entity_44,2025-11-30,concern_count_log,8.163656176168432
Entity_99,2025-11-30,concern_count_log,7.2868764117507
Entity_37,2025-11-30,concern_count_log,7.212294468500341
Entity_23,2025-11-30,concern_count_log,7.925157512224704
Entity_93,2025-11-30,concern_count_log,7.565793282428515
Entity_41,2025-11-30,concern_count_log,7.396948602621014
Entity_55,2025-11-30,concern_count_log,7.756195343948118
Entity_52,2025-11-30,concern_count_log,6.893656354602635
Entity_14,2025-11-30,concern_count_log,6.3473892096560105
Entity_98,2025-11-30,concern_count_log,8.166500319155052
Entity_71,2025-11-30,concern_count_log,7.676009932028887
Entity_50,2025-11-30,concern_count_log,6.769641976852503
Entity_9,2025-11-30,concern_count_log,7.375255778009754
Entity_86,2025-11-30,concern_count_log,7.450660796211539
Entity_25,2025-11-30,concern_count_log,7.962415680121063
Entity_58,2025-11-30,concern_count_log,7.052721049232323
Entity_1,2025-11-30,concern_count_log,7.787796878181171
Entity_22,2025-11-30,concern_count_log,8.293049139768444
Entity_80,2025-11-30,concern_count_log,7.710205194432532
Entity_2,2025-11-30,concern_count_log,8.210939733379021
Entity_88,2025-11-30,concern_count_log,7.86172707782398
Entity_51,2025-11-30,concern_count_log,7.698936199813447
Entity_78,2025-11-30,concern_count_log,8.349011198176003
Entity_120,2025-11-30,concern_count_log,7.507141079727608
Entity_102,2025-11-30,concern_count_log,8.182000136293405
Entity_38,2025-11-30,concern_count_log,8.718663567048953
Entity_77,2025-11-30,concern_count_log,7.38770923908104
Entity_4,2025-11-30,concern_count_log,7.979681302387741
Entity_35,2025-11-30,concern_count_log,7.269616749608169
Entity_91,2025-11-30,concern_count_log,8.165079258805068
Entity_87,2025-11-30,concern_count_log,7.81237820598861
Entity_95,2025-11-30,concern_count_log,7.613818684808629
Entity_115,2025-11-30,concern_count_log,7.507141079727608
Entity_82,2025-11-30,concern_count_log,7.943072717277933
Entity_12,2025-11-30,concern_count_log,7.611347717403621
Entity_96,2025-11-30,concern_count_log,8.383890344101816
Entity_6,2025-11-30,concern_count_log,7.798112628829788
Entity_21,2025-11-30,concern_count_log,8.071218539969863
Entity_54,2025-11-30,concern_count_log,8.383890344101816
Entity_60,2025-11-30,concern_count_log,8.060224240440958
Entity_49,2025-11-30,concern_count_log,8.055475141757274
Entity_43,2025-11-30,concern_count_log,7.606387389772652
Entity_24,2025-11-30,concern_count_log,7.789868559054706
Entity_116,2025-11-30,concern_count_log,8.131824785007195
Entity_59,2025-11-30,concern_count_log,8.249575150000199
Entity_110,2025-11-30,concern_count_log,7.212294468500341
Entity_92,2025-11-30,concern_count_log,7.603897968521881
Entity_29,2025-11-30,concern_count_log,6.947937068614969
Entity_74,2025-11-30,concern_count_log,7.462214939768189
Entity_32,2025-11-30,concern_count_log,8.157943507105037
Entity_84,2025-11-30,concern_count_log,7.689828668736484
Entity_79,2025-11-30,concern_count_log,8.024862150286411
Entity_81,2025-11-30,concern_count_log,7.906915488678587
Entity_112,2025-11-30,concern_count_log,8.021584533455107
Entity_61,2025-11-30,concern_count_log,7.215975002651466
Entity_68,2025-11-30,concern_count_log,7.465082736399547
Entity_46,2025-11-30,concern_count_log,7.470793774195062
Entity_111,2025-11-30,concern_count_log,7.550135342488429
Entity_108,2025-11-30,concern_count_log,7.2868764117507
Entity_89,2025-11-30,concern_count_log,7.824445930877619
Entity_19,2025-11-30,concern_count_log,6.769641976852503
Entity_15,2025-11-30,concern_count_log,7.943072717277933
Entity_48,2025-11-30,concern_count_log,7.317212408359839
Entity_119,2025-11-30,concern_count_log,7.378383712996714
Entity_72,2025-11-30,concern_count_log,7.375255778009754
Entity_85,2025-11-30,concern_count_log,7.877017895622398
Entity_76,2025-11-30,concern_count_log,7.944846711001996
Entity_64,2025-11-30,concern_count_log,7.528869256642251
Entity_34,2025-11-30,concern_count_log,8.165079258805068
Entity_30,2025-11-30,concern_count_log,6.990256500493881
Entity_107,2025-11-30,concern_count_log,7.955425088912672
Entity_97,2025-11-30,concern_count_log,8.860215358901183
Entity_65,2025-11-30,concern_count_log,7.779466967458324
Entity_121,2025-11-30,concern_count_log,7.972810784121404
Entity_106,2025-11-30,concern_count_log,8.177796683277778
Entity_20,2025-11-30,concern_count_log,8.439447842791385
Entity_75,2025-11-30,concern_count_log,8.333510708982942
Entity_117,2025-11-30,concern_count_log,7.550135342488429
Entity_100,2025-11-30,concern_count_log,8.37816098272068
Entity_10,2025-11-30,concern_count_log,7.867488568699128
Entity_109,2025-11-30,concern_count_log,8.547916364059079
Entity_17,2025-11-30,concern_count_log,7.552762084214147
Entity_36,2025-11-30,concern_count_log,7.27655640271871
Entity_90,2025-11-30,concern_count_log,7.60887062919126
Entity_94,2025-11-30,concern_count_log,7.356279876550748
Entity_56,2025-11-30,concern_count_log,6.274762021241939
Entity_28,2025-11-30,concern_count_log,7.616283561580385
Entity_45,2025-11-30,concern_count_log,8.0507033814703
Entity_16,2025-11-30,concern_count_log,7.418180822726788
Entity_39,2025-11-30,concern_count_log,7.2305631534092925
Entity_113,2025-11-30,concern_count_log,8.026496938945412
Entity_18,2025-03-31,concern_intensity,0.1720340601365236
Entity_101,2025-03-31,concern_intensity,0.3870766353071782
Entity_104,2025-03-31,concern_intensity,1.2641667602914786
Entity_69,2025-03-31,concern_intensity,0.4501756331427199
Entity_3,2025-03-31,concern_intensity,1.9681232225826344
Entity_47,2025-03-31,concern_intensity,1.5180964078310366
Entity_73,2025-03-31,concern_intensity,0.9054110915835728
Entity_57,2025-03-31,concern_intensity,0.5180368194941514
Entity_66,2025-03-31,concern_intensity,0.5598217166457272
Entity_40,2025-03-31,concern_intensity,0.3476562970367561
Entity_8,2025-03-31,concern_intensity,1.0088068026594748
Entity_13,2025-03-31,concern_intensity,0.964380379065491
Entity_26,2025-03-31,concern_intensity,0.4863426360294567
Entity_67,2025-03-31,concern_intensity,0.6449830409650401
Entity_118,2025-03-31,concern_intensity,0.3597477913153828
Entity_27,2025-03-31,concern_intensity,1.795249992073953
Entity_53,2025-03-31,concern_intensity,0.2501637154753428
Entity_70,2025-03-31,concern_intensity,0.4339544285104697
Entity_11,2025-03-31,concern_intensity,1.2733273590338503
Entity_63,2025-03-31,concern_intensity,0.2688032189633182
Entity_114,2025-03-31,concern_intensity,0.6581121301373198
Entity_33,2025-03-31,concern_intensity,0.1280499578717069
Entity_105,2025-03-31,concern_intensity,1.9397030437226144
Entity_31,2025-03-31,concern_intensity,1.161196835167952
Entity_42,2025-03-31,concern_intensity,3.514114811060568
Entity_5,2025-03-31,concern_intensity,1.2143746069287231
Entity_62,2025-03-31,concern_intensity,0.5006250677329287
Entity_44,2025-03-31,concern_intensity,2.125163829813661
Entity_99,2025-03-31,concern_intensity,0.3695698051294058
Entity_37,2025-03-31,concern_intensity,0.299129099998534
Entity_23,2025-03-31,concern_intensity,1.3430859798720811
Entity_93,2025-03-31,concern_intensity,0.5659232706817111
Entity_41,2025-03-31,concern_intensity,0.4286135018068849
Entity_55,2025-03-31,concern_intensity,0.8861680468427154
Entity_52,2025-03-31,concern_intensity,0.1875483774109463
Entity_14,2025-03-31,concern_intensity,0.0565881932239732
Entity_98,2025-03-31,concern_intensity,2.1310958962375346
Entity_71,2025-03-31,concern_intensity,0.782226668332701
Entity_50,2025-03-31,concern_intensity,0.1461065893277896
Entity_9,2025-03-31,concern_intensity,0.4366372933948557
Entity_86,2025-03-31,concern_intensity,0.4639206651004749
Entity_25,2025-03-31,concern_intensity,1.4147048305993322
Entity_58,2025-03-31,concern_intensity,0.1946585894311986
Entity_1,2025-03-31,concern_intensity,0.9287755789896576
Entity_22,2025-03-31,concern_intensity,2.766054365022858
Entity_80,2025-03-31,concern_intensity,0.8595750271181322
Entity_2,2025-03-31,concern_intensity,2.325287361274379
Entity_88,2025-03-31,concern_intensity,1.1965163999941362
Entity_51,2025-03-31,concern_intensity,0.7966785876482838
Entity_78,2025-03-31,concern_intensity,3.0930455749147066
Entity_120,2025-03-31,concern_intensity,0.5628683598195212
Entity_102,2025-03-31,concern_intensity,2.1310958962375346
Entity_38,2025-03-31,concern_intensity,6.448801082445144
Entity_77,2025-03-31,concern_intensity,0.4529081041574795
Entity_4,2025-03-31,concern_intensity,1.6147828897738743
Entity_35,2025-03-31,concern_intensity,0.3500580605156902
Entity_91,2025-03-31,concern_intensity,2.078004935204918
Entity_87,2025-03-31,concern_intensity,1.0752128758532729
Entity_95,2025-03-31,concern_intensity,0.7153865414981314
Entity_115,2025-03-31,concern_intensity,0.5782255910144267
Entity_82,2025-03-31,concern_intensity,1.4389911652615317
Entity_12,2025-03-31,concern_intensity,0.6982930957401411
Entity_96,2025-03-31,concern_intensity,3.3707737635011203
Entity_6,2025-03-31,concern_intensity,1.0128951745711197
Entity_21,2025-03-31,concern_intensity,1.709133749744944
Entity_54,2025-03-31,concern_intensity,3.1361036960792115
Entity_60,2025-03-31,concern_intensity,1.709133749744944
Entity_49,2025-03-31,concern_intensity,1.609619718370796
Entity_43,2025-03-31,concern_intensity,0.7153865414981314
Entity_24,2025-03-31,concern_intensity,0.964380379065491
Entity_116,2025-03-31,concern_intensity,1.9910081840617728
Entity_59,2025-03-31,concern_intensity,2.350156567968471
Entity_7,2025-03-31,concern_intensity,0.290299208791988
Entity_92,2025-03-31,concern_intensity,0.6814063421920419
Entity_29,2025-03-31,concern_intensity,0.1686773786478929
Entity_74,2025-03-31,concern_intensity,0.5417154790592706
Entity_32,2025-03-31,concern_intensity,2.1370362303498034
Entity_84,2025-03-31,concern_intensity,0.8520514306780977
Entity_79,2025-03-31,concern_intensity,1.5686119839284107
Entity_81,2025-03-31,concern_intensity,1.319626414049447
Entity_112,2025-03-31,concern_intensity,1.640722762115202
Entity_61,2025-03-31,concern_intensity,0.3428775731440749
Entity_68,2025-03-31,concern_intensity,0.466694474557213
Entity_46,2025-03-31,concern_intensity,0.5006250677329287
Entity_111,2025-03-31,concern_intensity,0.6000729575999115
Entity_108,2025-03-31,concern_intensity,0.3310754479592956
Entity_89,2025-03-31,concern_intensity,1.0794335307792484
Entity_19,2025-03-31,concern_intensity,0.1461065893277896
Entity_15,2025-03-31,concern_intensity,1.2779200599376297
Entity_48,2025-03-31,concern_intensity,0.364642262845603
Entity_119,2025-03-31,concern_intensity,0.4778723892681212
Entity_72,2025-03-31,concern_intensity,0.3548863905387452
Entity_85,2025-03-31,concern_intensity,1.2233533165263903
Entity_76,2025-03-31,concern_intensity,1.3149593039501064
Entity_64,2025-03-31,concern_intensity,0.5567833411603286
Entity_34,2025-03-31,concern_intensity,2.190871283338028
Entity_30,2025-03-31,concern_intensity,0.2000780591745421
Entity_107,2025-03-31,concern_intensity,1.2641667602914786
Entity_97,2025-03-31,concern_intensity,7.987000374610184
Entity_65,2025-03-31,concern_intensity,0.9804196945530368
Entity_121,2025-03-31,concern_intensity,1.4881839112156028
Entity_106,2025-03-31,concern_intensity,2.184856540030198
Entity_20,2025-03-31,concern_intensity,3.552332200669424
Entity_75,2025-03-31,concern_intensity,3.000774038575141
Entity_117,2025-03-31,concern_intensity,0.5844263573111586
Entity_100,2025-03-31,concern_intensity,3.1722128251471786
Entity_10,2025-03-31,concern_intensity,1.109209610536154
Entity_109,2025-03-31,concern_intensity,4.618533296171447
Entity_17,2025-03-31,concern_intensity,0.5751376093986544
Entity_36,2025-03-31,concern_intensity,0.3597477913153828
Entity_90,2025-03-31,concern_intensity,0.6780537945476091
Entity_94,2025-03-31,concern_intensity,0.3770231262180773
Entity_56,2025-03-31,concern_intensity,0.0537234391948832
Entity_28,2025-03-31,concern_intensity,0.6680457577446841
Entity_45,2025-03-31,concern_intensity,1.635518252270145
Entity_83,2025-03-31,concern_intensity,0.4863426360294567
Entity_39,2025-03-31,concern_intensity,0.3405006127303277
Entity_113,2025-03-31,concern_intensity,1.6879353966985169
Entity_18,2025-07-31,concern_intensity,0.1763892079363063
Entity_101,2025-07-31,concern_intensity,0.3652652188139693
Entity_104,2025-07-31,concern_intensity,1.2329993879881287
Entity_69,2025-07-31,concern_intensity,0.4433339699767367
Entity_3,2025-07-31,concern_intensity,2.021544141668313
Entity_47,2025-07-31,concern_intensity,1.4809390260895796
Entity_73,2025-07-31,concern_intensity,0.9114568670699952
Entity_57,2025-07-31,concern_intensity,0.5112286000202273
Entity_66,2025-07-31,concern_intensity,0.5379356679583289
Entity_40,2025-07-31,concern_intensity,0.4007571198802253
Entity_8,2025-07-31,concern_intensity,0.9995486385433372
Entity_13,2025-07-31,concern_intensity,0.9670451756936344
Entity_26,2025-07-31,concern_intensity,0.4823515565793757
Entity_67,2025-07-31,concern_intensity,0.6156896257696335
Entity_118,2025-07-31,concern_intensity,0.3554268772695862
Entity_27,2025-07-31,concern_intensity,1.828319785295777
Entity_53,2025-07-31,concern_intensity,0.2357550367774989
Entity_70,2025-07-31,concern_intensity,0.4488071770475027
Entity_11,2025-07-31,concern_intensity,1.2329993879881287
Entity_63,2025-07-31,concern_intensity,0.266541826550558
Entity_103,2025-07-31,concern_intensity,0.6816703122362303
Entity_33,2025-07-31,concern_intensity,0.1270757801184916
Entity_105,2025-07-31,concern_intensity,1.9180400877073536
Entity_31,2025-07-31,concern_intensity,1.113214221889515
Entity_42,2025-07-31,concern_intensity,3.4224710923054293
Entity_5,2025-07-31,concern_intensity,1.2193877234708783
Entity_62,2025-07-31,concern_intensity,0.4852014857212854
Entity_44,2025-07-31,concern_intensity,2.127768010185911
Entity_99,2025-07-31,concern_intensity,0.385344837392608
Entity_37,2025-07-31,concern_intensity,0.3014629023394948
Entity_23,2025-07-31,concern_intensity,1.3209610448761997
Entity_93,2025-07-31,concern_intensity,0.5902375339926969
Entity_41,2025-07-31,concern_intensity,0.4244421716442843
Entity_55,2025-07-31,concern_intensity,0.9036499919537184
Entity_52,2025-07-31,concern_intensity,0.1781142755023223
Entity_14,2025-07-31,concern_intensity,0.0584424350102351
Entity_98,2025-07-31,concern_intensity,2.062530236028766
Entity_71,2025-07-31,concern_intensity,0.8088971931634241
Entity_50,2025-07-31,concern_intensity,0.1375059331636248
Entity_9,2025-07-31,concern_intensity,0.4244421716442843
Entity_86,2025-07-31,concern_intensity,0.4909265274732217
Entity_25,2025-07-31,concern_intensity,1.4561123237708824
Entity_58,2025-07-31,concern_intensity,0.2106009493732804
Entity_1,2025-07-31,concern_intensity,0.9549948861996396
Entity_22,2025-07-31,concern_intensity,2.7131661210554534
Entity_80,2025-07-31,concern_intensity,0.8689345811544039
Entity_2,2025-07-31,concern_intensity,2.2984111901468505
Entity_88,2025-07-31,concern_intensity,1.2058516093579792
Entity_51,2025-07-31,concern_intensity,0.8015436204732539
Entity_78,2025-07-31,concern_intensity,3.1115056279964444
Entity_120,2025-07-31,concern_intensity,0.5379356679583289
Entity_102,2025-07-31,concern_intensity,2.0979885591375327
Entity_38,2025-07-31,concern_intensity,6.401742526464078
Entity_77,2025-07-31,concern_intensity,0.4297978558638375
Entity_4,2025-07-31,concern_intensity,1.5464706073747567
Entity_35,2025-07-31,concern_intensity,0.3554268772695862
Entity_91,2025-07-31,concern_intensity,2.074316099107532
Entity_87,2025-07-31,concern_intensity,1.0367572126862366
Entity_95,2025-07-31,concern_intensity,0.6952693850194221
Entity_115,2025-07-31,concern_intensity,0.5777129558491647
Entity_82,2025-07-31,concern_intensity,1.3925450529988337
Entity_12,2025-07-31,concern_intensity,0.6782915302638634
Entity_96,2025-07-31,concern_intensity,3.3171706176187885
Entity_6,2025-07-31,concern_intensity,1.045118124101088
Entity_21,2025-07-31,concern_intensity,1.703111779062632
Entity_54,2025-07-31,concern_intensity,3.1842019059609137
Entity_60,2025-07-31,concern_intensity,1.740748472163521
Entity_49,2025-07-31,concern_intensity,1.6447994586376682
Entity_43,2025-07-31,concern_intensity,0.7090027696325713
Entity_24,2025-07-31,concern_intensity,0.975120674469826
Entity_116,2025-07-31,concern_intensity,2.044914400080909
Entity_59,2025-07-31,concern_intensity,2.379875512260729
Entity_110,2025-07-31,concern_intensity,0.3014629023394948
Entity_92,2025-07-31,concern_intensity,0.6715591497872463
Entity_29,2025-07-31,concern_intensity,0.1729642562723914
Entity_74,2025-07-31,concern_intensity,0.5112286000202273
Entity_32,2025-07-31,concern_intensity,2.0507779509074893
Entity_84,2025-07-31,concern_intensity,0.827428028452866
Entity_79,2025-07-31,concern_intensity,1.597844882333481
Entity_81,2025-07-31,concern_intensity,1.2696665175665125
Entity_112,2025-07-31,concern_intensity,1.5771944384775232
Entity_61,2025-07-31,concern_intensity,0.3314186376646921
Entity_68,2025-07-31,concern_intensity,0.4995770487714186
Entity_46,2025-07-31,concern_intensity,0.4938016400832483
Entity_111,2025-07-31,concern_intensity,0.596550190000697
Entity_108,2025-07-31,concern_intensity,0.3409211996341817
Entity_89,2025-07-31,concern_intensity,1.113214221889515
Entity_19,2025-07-31,concern_intensity,0.1390295329847046
Entity_15,2025-07-31,concern_intensity,1.3162559335830026
Entity_48,2025-07-31,concern_intensity,0.3727321171106663
Entity_119,2025-07-31,concern_intensity,0.4682278282104127
Entity_72,2025-07-31,concern_intensity,0.3955861144268636
Entity_85,2025-07-31,concern_intensity,1.2329993879881287
Entity_76,2025-07-31,concern_intensity,1.33039645093071
Entity_64,2025-07-31,concern_intensity,0.5530667350519728
Entity_34,2025-07-31,concern_intensity,2.194021517557109
Entity_30,2025-07-31,concern_intensity,0.195826648077961
Entity_107,2025-07-31,concern_intensity,1.3209610448761997
Entity_97,2025-07-31,concern_intensity,8.132849927583466
Entity_65,2025-07-31,concern_intensity,0.9509949120137192
Entity_121,2025-07-31,concern_intensity,1.5210982632468573
Entity_106,2025-07-31,concern_intensity,2.194021517557109
Entity_20,2025-07-31,concern_intensity,3.606814078922028
Entity_75,2025-07-31,concern_intensity,3.068290796707635
Entity_117,2025-07-31,concern_intensity,0.583958455942186
Entity_100,2025-07-31,concern_intensity,3.155022660902658
Entity_10,2025-07-31,concern_intensity,1.148068141763473
Entity_109,2025-07-31,concern_intensity,4.6362806775883865
Entity_17,2025-07-31,concern_intensity,0.5622461091806272
Entity_36,2025-07-31,concern_intensity,0.333781686423006
Entity_90,2025-07-31,concern_intensity,0.6782915302638634
Entity_94,2025-07-31,concern_intensity,0.4085765867305606
Entity_56,2025-07-31,concern_intensity,0.0489566620194902
Entity_28,2025-07-31,concern_intensity,0.7124571020092895
Entity_45,2025-07-31,concern_intensity,1.6658864159409876
Entity_83,2025-07-31,concern_intensity,0.4880598093525673
Entity_39,2025-07-31,concern_intensity,0.3314186376646921
Entity_113,2025-07-31,concern_intensity,1.703111779062632
Entity_18,2025-11-30,concern_intensity,0.1700321255179837
Entity_101,2025-11-30,concern_intensity,0.3649271985898346
Entity_104,2025-11-30,concern_intensity,1.2030793073150456
Entity_69,2025-11-30,concern_intensity,0.438007006137464
Entity_3,2025-11-30,concern_intensity,1.948266351413299
Entity_47,2025-11-30,concern_intensity,1.4998363759815825
Entity_73,2025-11-30,concern_intensity,0.9430024189258756
Entity_57,2025-11-30,concern_intensity,0.5059518434944503
Entity_66,2025-11-30,concern_intensity,0.5632144125657693
Entity_40,2025-11-30,concern_intensity,0.3624404787541341
Entity_8,2025-11-30,concern_intensity,1.0415530388760992
Entity_13,2025-11-30,concern_intensity,0.9430024189258756
Entity_26,2025-11-30,concern_intensity,0.4885065474163051
Entity_67,2025-11-30,concern_intensity,0.6202941971021565
Entity_118,2025-11-30,concern_intensity,0.3356476665756378
Entity_27,2025-11-30,concern_intensity,1.874162100309424
Entity_53,2025-11-30,concern_intensity,0.2448462607458965
Entity_70,2025-11-30,concern_intensity,0.4325659781208885
Entity_11,2025-11-30,concern_intensity,1.2858679492297518
Entity_63,2025-11-30,concern_intensity,0.2551544583554243
Entity_103,2025-11-30,concern_intensity,0.6937990849635809
Entity_33,2025-11-30,concern_intensity,0.1377260216695668
Entity_105,2025-11-30,concern_intensity,1.988763752908545
Entity_31,2025-11-30,concern_intensity,1.1056338961806893
Entity_42,2025-11-30,concern_intensity,3.284344787308511
Entity_5,2025-11-30,concern_intensity,1.162717931520214
Entity_62,2025-11-30,concern_intensity,0.4942876396839166
Entity_44,2025-11-30,concern_intensity,2.094812789594111
Entity_99,2025-11-30,concern_intensity,0.3624404787541341
Entity_37,2025-11-30,concern_intensity,0.3121832332541561
Entity_23,2025-11-30,concern_intensity,1.2999338568132277
Entity_93,2025-11-30,concern_intensity,0.6333526643419376
Entity_41,2025-11-30,concern_intensity,0.451758354288731
Entity_55,2025-11-30,concern_intensity,0.9270534055522888
Entity_52,2025-11-30,concern_intensity,0.1649694189806857
Entity_14,2025-11-30,concern_intensity,0.0552434375807929
Entity_98,2025-11-30,concern_intensity,2.106766048018025
Entity_71,2025-11-30,concern_intensity,0.7896334417086545
Entity_50,2025-11-30,concern_intensity,0.1286973158045619
Entity_9,2025-11-30,concern_intensity,0.4325659781208885
Entity_86,2025-11-30,concern_intensity,0.5030230401324032
Entity_25,2025-11-30,concern_intensity,1.4005376146790802
Entity_58,2025-11-30,concern_intensity,0.2268271062441282
Entity_1,2025-11-30,concern_intensity,0.9875635882210012
Entity_22,2025-11-30,concern_intensity,2.7137169740701585
Entity_80,2025-11-30,concern_intensity,0.8455527569883813
Entity_2,2025-11-30,concern_intensity,2.302643056614743
Entity_88,2025-11-30,concern_intensity,1.1450005840412405
Entity_51,2025-11-30,concern_intensity,0.8267004450715749
Entity_78,2025-11-30,concern_intensity,3.0351797105744587
Entity_120,2025-11-30,concern_intensity,0.5632144125657693
Entity_102,2025-11-30,concern_intensity,2.173116834198281
Entity_38,2025-11-30,concern_intensity,6.358049526722207
Entity_77,2025-11-30,concern_intensity,0.443482040579143
Entity_4,2025-11-30,concern_intensity,1.4497619150165364
Entity_35,2025-11-30,concern_intensity,0.35013440366977
Entity_91,2025-11-30,concern_intensity,2.100785168002931
Entity_87,2025-11-30,concern_intensity,1.0373489945726668
Entity_95,2025-11-30,concern_intensity,0.697237984702182
Entity_115,2025-11-30,concern_intensity,0.5632144125657693
Entity_82,2025-11-30,concern_intensity,1.3473728198327448
Entity_12,2025-11-30,concern_intensity,0.6937990849635809
Entity_96,2025-11-30,concern_intensity,3.2545211524926576
Entity_6,2025-11-30,concern_intensity,1.0081587294243672
Entity_21,2025-11-30,concern_intensity,1.7411289653041533
Entity_54,2025-11-30,concern_intensity,3.2545211524926576
Entity_60,2025-11-30,concern_intensity,1.7032500585418844
Entity_49,2025-11-30,concern_intensity,1.6871437654521937
Entity_43,2025-11-30,concern_intensity,0.6869467903052061
Entity_24,2025-11-30,concern_intensity,0.9916656132491228
Entity_116,2025-11-30,concern_intensity,1.965571370987892
Entity_59,2025-11-30,concern_intensity,2.4876762664065506
Entity_110,2025-11-30,concern_intensity,0.3121832332541561
Entity_92,2025-11-30,concern_intensity,0.6835333953854326
Entity_29,2025-11-30,concern_intensity,0.1839067469602512
Entity_74,2025-11-30,concern_intensity,0.5147892632182476
Entity_32,2025-11-30,concern_intensity,2.071008292021594
Entity_84,2025-11-30,concern_intensity,0.8117716244510957
Entity_79,2025-11-30,concern_intensity,1.58691407826248
Entity_81,2025-11-30,concern_intensity,1.2533450544212994
Entity_112,2025-11-30,concern_intensity,1.576542118605883
Entity_61,2025-11-30,concern_intensity,0.3144914193580627
Entity_68,2025-11-30,concern_intensity,0.5177520730053985
Entity_46,2025-11-30,concern_intensity,0.5237031973985278
Entity_111,2025-11-30,concern_intensity,0.6138159731199213
Entity_108,2025-11-30,concern_intensity,0.3624404787541341
Entity_89,2025-11-30,concern_intensity,1.0627007844873984
Entity_19,2025-11-30,concern_intensity,0.1286973158045619
Entity_15,2025-11-30,concern_intensity,1.3473728198327448
Entity_48,2025-11-30,concern_intensity,0.3851270151013711
Entity_119,2025-11-30,concern_intensity,0.4352822413260383
Entity_72,2025-11-30,concern_intensity,0.4325659781208885
Entity_85,2025-11-30,concern_intensity,1.1805713046996027
Entity_76,2025-11-30,concern_intensity,1.3521634749692135
Entity_64,2025-11-30,concern_intensity,0.5882431414420164
